Bonn,53115,Nordrhein-Westfalen,50.735851,7.10066
Bonn,53117,Nordrhein-Westfalen,50.735851,7.10066
Bonn,53119,Nordrhein-Westfalen,50.735851,7.10066
Bonn,53121,Nordrhein-Westfalen,50.735851,7.10066
Bonn,53123,Nordrhein-Westfalen,50.735851,7.10066
Bonn,53125,Nordrhein-Westfalen,50.735851,7.10066
Bonn,53127,Nordrhein-Westfalen,50.735851,7.10066
Bonn,53129,Nordrhein-Westfalen,50.735851,7.10066
Bonn,53173,Nordrhein-Westfalen,50.735851,7.10066
Bonn,53175,Nordrhein-Westfalen,50.735851,7.10066
Bonn,53177,Nordrhein-Westfalen,50.735851,7.10066
Bonn,53179,Nordrhein-Westfalen,50.735851,7.10066
Bonn,53225,Nordrhein-Westfalen,50.735851,7.10066
Bonn,53227,Nordrhein-Westfalen,50.735851,7.10066
Bonn,53229,Nordrhein-Westfalen,50.735851,7.10066
Bonndorf im Schwarzwald,79848,Baden-Württemberg,47.8100379,8.34094601611705
Bönnigheim,74357,Baden-Württemberg,49.0417185,9.0933985
Bönningstedt,25474,Schleswig-Holstein,53.6670201,9.9057969
Bonstetten,86486,Bayern,48.4393183,10.706508
Boock,17322,Mecklenburg-Vorpommern,53.4933317,14.2472422
Boos,56729,Rheinland-Pfalz,50.3119047,7.0156093
Boos,87737,Bayern,48.0751126,10.1954542
Boos,55595,Rheinland-Pfalz,50.3119047,7.0156093
Boostedt,24598,Schleswig-Holstein,54.0076767,10.028566
Bopfingen,73441,Baden-Württemberg,48.8577633,10.3523096
Boppard,56154,Rheinland-Pfalz,50.2312823,7.5885884
Borchen,33178,Nordrhein-Westfalen,51.6610534,8.7231483
Bördeaue,39435,Sachsen-Anhalt,51.93502895,11.531191010853327
Börde-Hakel,39448,Sachsen-Anhalt,51.9444141,11.376089398550004
Bördeland,39221,Sachsen-Anhalt,51.97318565,11.683718054405961
Bordelum,25821,Schleswig-Holstein,54.6333,8.93333
Bordelum,25842,Schleswig-Holstein,54.6333,8.93333
Bordelum,25852,Schleswig-Holstein,54.6333,8.93333
Bordesholm,24582,Schleswig-Holstein,54.1762117,10.0221102
Boren,24392,Schleswig-Holstein,54.6144603,9.8193839
Börfink,54422,Rheinland-Pfalz,49.6887858,7.08027
Borgdorf-Seedorf,24589,Schleswig-Holstein,54.1775276,9.8787778
Borgentreich,34434,Nordrhein-Westfalen,51.5702348,9.2362761
Börger,26904,Niedersachsen,52.9129067,7.5352388
Börgerende-Rethwisch,18211,Mecklenburg-Vorpommern,54.1413065,11.914201474366475
Borgholzhausen,33829,Nordrhein-Westfalen,52.0995198,8.3022963
Borgstedt,24794,Schleswig-Holstein,54.3333048,9.7100898
Borgsum,25938,Schleswig-Holstein,54.7003024,8.4591639
Borgwedel,24857,Schleswig-Holstein,54.5009311,9.6649156
Borken,46325,Nordrhein-Westfalen,51.8443183,6.8582247
Borken,34582,Hessen,51.041157049999995,9.288404969643626
Borkheide,14822,Brandenburg,52.2272845,12.8640376
Borkow,19406,Mecklenburg-Vorpommern,53.6644422,11.9534792
Borkum,26757,Niedersachsen,53.585916850000004,6.691478815225876
Borkwalde,14822,Brandenburg,52.2544843,12.8342784
Borler,53539,Rheinland-Pfalz,50.3132263,6.8271227
Börm,24863,Schleswig-Holstein,54.4,9.38333
Borna,04552,Sachsen,51.1241649,12.4999055
Born a. Darß,18375,Mecklenburg-Vorpommern,54.3855562,12.5298435
Borne,39435,Sachsen-Anhalt,51.9499206,11.5569006
Bornhagen,37318,Thüringen,51.3441959,9.943528
Bornheim,53332,Nordrhein-Westfalen,50.7627913,6.9890508
Bornheim,55237,Rheinland-Pfalz,49.7814558,8.0637479
Bornheim,76879,Rheinland-Pfalz,49.7814558,8.0637479
Bornholt,25557,Schleswig-Holstein,54.1,9.33333
Bornholt,25725,Schleswig-Holstein,54.1,9.33333
Bornhöved,24619,Schleswig-Holstein,54.0699273,10.2271367
Bornich,56348,Rheinland-Pfalz,50.1270097,7.7659172
Börnichen/Erzgebirge,09437,Sachsen,0,0
Börnsen,21039,Schleswig-Holstein,53.4762007,10.2840403
Bornstedt,06295,Sachsen-Anhalt,51.4833,11.4833
Borod,57614,Rheinland-Pfalz,50.6662974,7.708694
Borrentin,17111,Mecklenburg-Vorpommern,53.808927,12.9681483
Börrstadt,67725,Rheinland-Pfalz,49.5782124,7.9423476
Börsborn,66904,Rheinland-Pfalz,49.4411932,7.3990769
Borsdorf,04451,Sachsen,51.3472715,12.540308
Borsfleth,25376,Schleswig-Holstein,53.8333,9.43333
Börslingen,89177,Baden-Württemberg,48.5387296,10.063306
Börßum,38312,Niedersachsen,52.0694815,10.5785376
Borstel,24616,Schleswig-Holstein,53.968094,9.7983589
Borstel,27246,Niedersachsen,52.6703926,8.9708145
Borstel-Hohenraden,25494,Schleswig-Holstein,53.6833,9.81667
Borstorf,23881,Schleswig-Holstein,53.6138809,10.5624633
Börtlingen,73104,Baden-Württemberg,48.7549452,9.6323174
Borxleben,06556,Thüringen,51.397134,11.2282069
Bosau,23715,Schleswig-Holstein,54.1041743,10.4300895
Bosbüll,25899,Schleswig-Holstein,54.8233444,8.8612675
Bösdorf,24306,Schleswig-Holstein,54.1400045,10.4899217
Bösel,26219,Niedersachsen,53.0051978,7.9557027
Bosenbach,66887,Rheinland-Pfalz,49.5397005,7.5292014
Bösenbrunn,08606,Sachsen,50.3972844,12.1002856
Bösingen,78662,Baden-Württemberg,48.2387297,8.5583786
Bösleben-Wüllersleben,99310,Thüringen,50.81576455,11.066161894585807
Bötersen,27367,Niedersachsen,53.1371003,9.3145469
Bothel,27386,Niedersachsen,53.0742715,9.5016386
Bothenheilingen,99947,Thüringen,51.1944848,10.61586340318484
Bothkamp,24250,Schleswig-Holstein,54.2032589,10.1336639
Bottenbach,66504,Rheinland-Pfalz,49.1819609,7.4956117
Böttingen,78583,Baden-Württemberg,48.1015206,8.8034435
Bottrop,46236,Nordrhein-Westfalen,51.521581,6.929204
Bottrop,46238,Nordrhein-Westfalen,51.521581,6.929204
Bottrop,46240,Nordrhein-Westfalen,51.521581,6.929204
Bottrop,46242,Nordrhein-Westfalen,51.521581,6.929204
Bottrop,46244,Nordrhein-Westfalen,51.521581,6.929204
Bötzingen,79268,Baden-Württemberg,48.0713081,7.7184992
Bous,66359,Saarland,49.2751251,6.7956291
Bovenau,24796,Schleswig-Holstein,54.3301544,9.8288452
Bovenden,37120,Niedersachsen,51.5869442,9.9265526
Boxberg,97944,Baden-Württemberg,49.4811419,9.6412157
Boxberg,54552,Rheinland-Pfalz,50.2731793,6.8751755
Boxberg/O.L. - Hamor,02943,Sachsen,51.404858,14.5763628
Böxlund,24994,Schleswig-Holstein,54.8525009,9.1858577
Braak,22145,Schleswig-Holstein,53.6087946,10.2439997
Brachbach,57555,Rheinland-Pfalz,50.8172245,7.9426185
Brachtendorf,56761,Rheinland-Pfalz,50.2320173,7.2341577
Brachttal,63636,Hessen,50.3122931,9.2965788
Brackel,21438,Niedersachsen,53.3005521,10.0492005
Brackenheim,74336,Baden-Württemberg,49.0784228,9.067437
Braderup,25923,Schleswig-Holstein,54.836008,8.8913616
Brahlstorf,19273,Mecklenburg-Vorpommern,53.3640583,10.9501192
Brahmenau,07554,Thüringen,50.9223582,12.1597529
Brake,26919,Niedersachsen,53.3312769,8.461099156348054
Brakel,33034,Nordrhein-Westfalen,51.7168889,9.1841762
Brammer,24793,Schleswig-Holstein,54.1977158,9.7609017
Bramsche,49565,Niedersachsen,52.4076948,7.979647
Bramstedtlund,25926,Schleswig-Holstein,54.8411238,9.0848044
Brand,95682,Bayern,49.9612088,11.9080517
Brande-Hörnerkirchen,25364,Schleswig-Holstein,53.85,9.71667
Brandenburg an der Havel,14770,Brandenburg,0,0
Brandenburg an der Havel,14772,Brandenburg,0,0
Brandenburg an der Havel,14774,Brandenburg,0,0
Brandenburg an der Havel,14776,Brandenburg,0,0
Brand-Erbisdorf,09618,Sachsen,50.8705512,13.3247933
Brandis,04821,Sachsen,51.3346604,12.6089036
Brandis,04824,Sachsen,51.3346604,12.6089036
Brandscheid,56459,Rheinland-Pfalz,50.2212748,6.3094285
Brandscheid,54608,Rheinland-Pfalz,50.2212748,6.3094285
Brannenburg,83098,Bayern,47.7375435,12.1043795
Braubach,56338,Rheinland-Pfalz,50.2751222,7.651073
Brauneberg,54470,Rheinland-Pfalz,49.9085313,6.9856528
Brauneberg,54472,Rheinland-Pfalz,49.9085313,6.9856528
Braunfels,35619,Hessen,50.5171963,8.3957968
Braunichswalde,07580,Thüringen,50.7993455,12.223289
Braunlage,37444,Niedersachsen,51.7264388,10.6100516
Braunlage,38700,Niedersachsen,51.7264388,10.6100516
Bräunlingen,78199,Baden-Württemberg,47.9299867,8.4482647
Braunsbach,74542,Baden-Württemberg,49.1994022,9.7920239
Braunsbedra,06242,Sachsen-Anhalt,51.2840933,11.8855493
Braunsbedra,06259,Sachsen-Anhalt,51.2840933,11.8855493
Braunschweig,38100,Niedersachsen,0,0
Braunschweig,38102,Niedersachsen,0,0
Braunschweig,38104,Niedersachsen,0,0
Braunschweig,38106,Niedersachsen,0,0
Braunschweig,38108,Niedersachsen,0,0
Braunschweig,38110,Niedersachsen,0,0
Braunschweig,38112,Niedersachsen,0,0
Braunschweig,38114,Niedersachsen,0,0
Braunschweig,38116,Niedersachsen,0,0
Braunschweig,38118,Niedersachsen,0,0
Braunschweig,38120,Niedersachsen,0,0
Braunschweig,38122,Niedersachsen,0,0
Braunschweig,38124,Niedersachsen,0,0
Braunschweig,38126,Niedersachsen,0,0
Braunshorn,56288,Rheinland-Pfalz,50.0909006,7.5176661
Braunweiler,55595,Rheinland-Pfalz,49.8668146,7.7457142
Brauweiler,55606,Rheinland-Pfalz,49.824504,7.498589
Brechen,65611,Hessen,50.3598587,8.1774487
Brecht,54636,Rheinland-Pfalz,49.9810924,6.4357583
Breckerfeld,58339,Nordrhein-Westfalen,51.2605046,7.4670542
Breddenberg,26897,Niedersachsen,52.9578279,7.6128708
Breddin,16845,Brandenburg,52.8870686,12.2245542
Breddorf,27412,Niedersachsen,53.2918796,9.0792564
Breddorf,27726,Niedersachsen,53.2918796,9.0792564
Bredenbek,24796,Schleswig-Holstein,54.324081,9.8679282
Bredenfelde,17153,Mecklenburg-Vorpommern,53.6011125,12.9550796
Bredstedt,25821,Schleswig-Holstein,54.6236326,8.9640834
Breege,18556,Mecklenburg-Vorpommern,54.6132529,13.3548357
Breese,19322,Brandenburg,53.0005553,11.7892733
Breesen,17091,Mecklenburg-Vorpommern,53.6294639,13.1635932
Breest,17089,Mecklenburg-Vorpommern,53.7897308,13.3340256
Brehme,37339,Thüringen,51.492952,10.3601402
Breidenbach,35236,Hessen,50.8865644,8.4570361
Breiholz,24797,Schleswig-Holstein,54.2074035,9.5236154
Breisach am Rhein,79206,Baden-Württemberg,48.0291415,7.5806123
Breit,54426,Rheinland-Pfalz,49.7760433,6.9054494
Breitbrunn,96151,Bayern,50.0155654,10.7016732
Breitbrunn am Chiemsee,83254,Bayern,47.8904604,12.400385
Breitenau,56237,Rheinland-Pfalz,50.4968843,7.6863337
Breitenbach,66916,Rheinland-Pfalz,49.4333,7.26667
Breitenbach am Herzberg,36287,Hessen,50.7750788,9.5133855
Breitenberg,25597,Schleswig-Holstein,53.9250113,9.6351933
Breitenberg,94139,Bayern,48.705254,13.7956808
Breitenbrunn,87739,Bayern,48.1357577,10.4018695
Breitenbrunn,92363,Bayern,48.1357577,10.4018695
Breitenbrunn/Erzgebirge,08359,Sachsen,50.4751624,12.762556938260296
Breitenburg,25524,Schleswig-Holstein,53.9,9.56667
Breitenfelde,23881,Schleswig-Holstein,53.6072865,10.6352046
Breitengüßbach,96149,Bayern,49.971513,10.8848831
Breitenheim,55592,Rheinland-Pfalz,49.6977623,7.6310962
Breitenthal,86488,Bayern,48.2372286,10.2949774
Breitenthal,55758,Rheinland-Pfalz,49.8004413,7.3350745
Breitenworbis,37339,Thüringen,51.4102911,10.42825
Breitingen,89183,Baden-Württemberg,48.5169787,9.9915454
Breitnau,79874,Baden-Württemberg,47.9398612,8.0770221
Breitscheid,35767,Hessen,50.685016,8.1885266
Breitscheid,53547,Rheinland-Pfalz,50.0561106,7.7092259
Breitscheid,55422,Rheinland-Pfalz,50.0561106,7.7092259
Breitscheidt,57539,Rheinland-Pfalz,50.7541344,7.6614858
Breitungen/Werra,98597,Thüringen,50.7298201,10.379105716288164
Brekendorf,24811,Schleswig-Holstein,54.4209945,9.6311716
Breklum,25821,Schleswig-Holstein,54.605797,8.9821282
Bremberg,56370,Rheinland-Pfalz,50.3061522,7.9209849
Bremen,27568,Bremen,51.5033219,7.9576538
Bremen,28195,Bremen,51.5033219,7.9576538
Bremen,28197,Bremen,51.5033219,7.9576538
Bremen,28199,Bremen,51.5033219,7.9576538
Bremen,28201,Bremen,51.5033219,7.9576538
Bremen,28203,Bremen,51.5033219,7.9576538
Bremen,28205,Bremen,51.5033219,7.9576538
Bremen,28207,Bremen,51.5033219,7.9576538
Bremen,28209,Bremen,51.5033219,7.9576538
Bremen,28211,Bremen,51.5033219,7.9576538
Bremen,28213,Bremen,51.5033219,7.9576538
Bremen,28215,Bremen,51.5033219,7.9576538
Bremen,28217,Bremen,51.5033219,7.9576538
Bremen,28219,Bremen,51.5033219,7.9576538
Bremen,28237,Bremen,51.5033219,7.9576538
Bremen,28239,Bremen,51.5033219,7.9576538
Bremen,28259,Bremen,51.5033219,7.9576538
Bremen,28277,Bremen,51.5033219,7.9576538
Bremen,28279,Bremen,51.5033219,7.9576538
Bremen,28307,Bremen,51.5033219,7.9576538
Bremen,28309,Bremen,51.5033219,7.9576538
Bremen,28325,Bremen,51.5033219,7.9576538
Bremen,28327,Bremen,51.5033219,7.9576538
Bremen,28329,Bremen,51.5033219,7.9576538
Bremen,28355,Bremen,51.5033219,7.9576538
Bremen,28357,Bremen,51.5033219,7.9576538
Bremen,28359,Bremen,51.5033219,7.9576538
Bremen,28717,Bremen,51.5033219,7.9576538
Bremen,28719,Bremen,51.5033219,7.9576538
Bremen,28755,Bremen,51.5033219,7.9576538
Bremen,28757,Bremen,51.5033219,7.9576538
Bremen,28759,Bremen,51.5033219,7.9576538
Bremen,28777,Bremen,51.5033219,7.9576538
Bremen,28779,Bremen,51.5033219,7.9576538
Bremerhaven,27568,Bremen,53.569357800000006,8.597681625318174
Bremerhaven,27570,Bremen,53.569357800000006,8.597681625318174
Bremerhaven,27572,Bremen,53.569357800000006,8.597681625318174
Bremerhaven,27574,Bremen,53.569357800000006,8.597681625318174
Bremerhaven,27576,Bremen,53.569357800000006,8.597681625318174
Bremerhaven,27578,Bremen,53.569357800000006,8.597681625318174
Bremerhaven,27580,Bremen,53.569357800000006,8.597681625318174
Bremervörde,27432,Niedersachsen,53.4850249,9.1362085
Bremm,56814,Rheinland-Pfalz,50.0988706,7.1207035
Bremsnitz,07646,Thüringen,50.7992429,11.7717738
Brenk,56651,Rheinland-Pfalz,50.4316488,7.1722272
Brennberg,93179,Bayern,49.0699652,12.3969462
Brensbach,64395,Hessen,49.7744431,8.8806968
Brenz,19306,Mecklenburg-Vorpommern,53.3844645,11.6585099
Bresegard bei Eldena,19294,Mecklenburg-Vorpommern,53.2472386,11.3703267
Bresegard bei Picher,19230,Mecklenburg-Vorpommern,53.3490225,11.2979801
Brest,21698,Niedersachsen,53.45,9.38333
Bretten,75015,Baden-Württemberg,49.0364564,8.7072589
Bretthausen,56479,Rheinland-Pfalz,50.6708007,8.0735194
Bretzenheim,55559,Rheinland-Pfalz,49.8779578,7.898357
Bretzfeld,74626,Baden-Württemberg,49.1774768,9.4384654
Breuberg,64747,Hessen,49.8237774,9.0297787
Breuna,34479,Hessen,51.4437219,9.1966537
Breunigweiler,67725,Rheinland-Pfalz,49.5679711,7.9634619
Brevörde,37647,Niedersachsen,51.9125045,9.4302651
Brey,56321,Rheinland-Pfalz,50.273477,7.6274914
Breydin,16230,Brandenburg,52.77552145,13.831279284196041
Brickeln,25712,Schleswig-Holstein,54.0091039,9.223931
Briedel,56850,Rheinland-Pfalz,50.0284456,7.1464693
Briedel,56867,Rheinland-Pfalz,50.0284456,7.1464693
Brieden,56829,Rheinland-Pfalz,50.1885425,7.262608
Briedern,56820,Rheinland-Pfalz,50.1099723,7.2091446
Brieselang,14656,Brandenburg,52.5873198,12.9920587
Briesen,03096,Brandenburg,51.821635150000006,14.237824581635316
Briesen (Mark),15518,Brandenburg,52.345528,14.2771504
Brieskow-Finkenheerd,15295,Brandenburg,52.256642,14.5783041
Brietlingen,21382,Niedersachsen,53.3329249,10.4463193
Brietzig,17309,Mecklenburg-Vorpommern,53.476602,13.9033516
Brigachtal,78086,Baden-Württemberg,48.0139748,8.465994
Briggow,17153,Mecklenburg-Vorpommern,53.6205761,12.9866464
Brilon,59929,Nordrhein-Westfalen,51.3955721,8.5677743
Brimingen,54646,Rheinland-Pfalz,49.9686835,6.3625039
Brinjahe,24816,Schleswig-Holstein,54.1667,9.63333
Brinkum,26835,Niedersachsen,53.0116811,8.7918692
Britz,16230,Brandenburg,52.886576,13.8107561
Bröbberow,18258,Mecklenburg-Vorpommern,53.9649867,12.0508392
Brockel,27386,Niedersachsen,53.1000015,9.5166616
Bröckel,29356,Niedersachsen,52.5182679,10.2161826
Brockscheid,54552,Rheinland-Pfalz,50.1323827,6.8442098
Brockum,49448,Niedersachsen,52.4671956,8.4197612
Brodenbach,56332,Rheinland-Pfalz,50.2249672,7.4423792
Brodersby,24398,Schleswig-Holstein,54.635546,9.9798246
Brodersby-Goltoft,24864,Schleswig-Holstein,54.54044035,9.71315496933525
Brodersdorf,24235,Schleswig-Holstein,54.385919,10.2495931
Broderstorf,18184,Mecklenburg-Vorpommern,54.0805237,12.2601396
Brohl,56754,Rheinland-Pfalz,50.2202365,7.2781564
Brohl-Lützing,56656,Rheinland-Pfalz,50.4837378,7.3275515
Brokdorf,25554,Schleswig-Holstein,53.8687514,9.3243161
Brokdorf,25576,Schleswig-Holstein,53.8687514,9.3243161
Brokstedt,24616,Schleswig-Holstein,53.9898319,9.8216519
Brombachtal,64753,Hessen,49.7325,8.96222
Brome,38465,Niedersachsen,52.6001854,10.9366498
Bromskirchen,59969,Hessen,51.0946316,8.625767
Bronkow,03205,Brandenburg,51.6710478,13.9158344
Bröthen,21514,Schleswig-Holstein,53.4795325,10.6661394
Brotterode-Trusetal,98596,Thüringen,50.8090581,10.4231858
Bruch,54518,Rheinland-Pfalz,49.956626,6.7847497
Bruchertseifen,57539,Rheinland-Pfalz,50.7474658,7.7137356
Bruchhausen,53572,Rheinland-Pfalz,50.6024988,7.2536222
Bruchhausen-Vilsen,27305,Niedersachsen,52.8288647,8.988901
Bruchköbel,63486,Hessen,50.1799501,8.9230068
Bruchmühlbach-Miesau,66892,Rheinland-Pfalz,49.3825183,7.4391678
Bruchsal,76646,Baden-Württemberg,49.124118,8.5980244
Bruchstedt,99955,Thüringen,51.1833,10.7833
Bruchweiler,55758,Rheinland-Pfalz,49.79848,7.2251386
Bruchweiler-Bärenbach,76891,Rheinland-Pfalz,49.1132218,7.8033681
Bruck,85567,Bayern,48.1813797,11.2382125
Brück,14822,Brandenburg,52.1923564,12.7584313
Bruckberg,84079,Bayern,49.3590936,10.6963087
Bruckberg,91590,Bayern,49.3590936,10.6963087
Brücken,55767,Rheinland-Pfalz,49.6378235,7.1111344
Brücken-Hackpfüffel,06528,Sachsen-Anhalt,51.427167749999995,11.195931858193386
Brücken (Pfalz),66904,Rheinland-Pfalz,49.4316092,7.3589526
Bruck i.d.OPf.,92436,Bayern,49.2498509,12.3084509
Bruckmühl,83052,Bayern,47.8828325,11.914614
Brücktal,53539,Rheinland-Pfalz,50.317228,6.981125
Brüel,19412,Mecklenburg-Vorpommern,53.7344671,11.7158035
Brügge,24582,Schleswig-Holstein,54.1745029,10.0700752
Brüggen,41379,Nordrhein-Westfalen,51.2430813,6.1812296
Brühl,50321,Nordrhein-Westfalen,50.8291313,6.9037057
Brühl,68782,Baden-Württemberg,49.3966157,8.5335094
Brunn,93164,Bayern,49.0960179,11.8983274
Brunn,17039,Mecklenburg-Vorpommern,53.6711367,13.3706436
Brunnen,86564,Bayern,48.6293223,11.3097034
Brunnthal,85649,Bayern,48.0073142,11.683456
Brünn/Thür.,98673,Thüringen,50.4483641,10.844185083424524
Brunow,19357,Mecklenburg-Vorpommern,53.2624059,11.8101749
Brunow,19372,Mecklenburg-Vorpommern,53.2624059,11.8101749
Brunsbek,22946,Schleswig-Holstein,53.5965217,10.2820785
Brunsbüttel,25541,Schleswig-Holstein,53.8972549,9.1395423
Brunsmark,23883,Schleswig-Holstein,53.6158399,10.7489982
Brunstorf,21524,Schleswig-Holstein,53.4930155,10.4245876
Brünzow,17509,Mecklenburg-Vorpommern,54.105837,13.5632465
Bruschied,55606,Rheinland-Pfalz,49.8349198,7.4074057
Brüsewitz,19071,Mecklenburg-Vorpommern,53.6771407,11.2461438
Brüssow,17326,Brandenburg,53.3994602,14.126711
Bruttig-Fankel,56814,Rheinland-Pfalz,50.1290646,7.2303226
Bubach,56288,Rheinland-Pfalz,50.0714346,7.5559132
Bubenheim,55270,Rheinland-Pfalz,49.6278195,8.1185166
Bubenheim,67308,Rheinland-Pfalz,49.6278195,8.1185166
Bubenreuth,91088,Bayern,49.6277003,11.0143385
Bubesheim,89347,Bayern,48.4331321,10.2525501
Buborn,67742,Rheinland-Pfalz,49.6369587,7.5406917
Bubsheim,78585,Baden-Württemberg,48.1201728,8.829911
Buch,56357,Rheinland-Pfalz,50.2051609,7.8759628
Buch,89290,Bayern,48.22982935,10.192473508895086
Buch,56290,Rheinland-Pfalz,50.2051609,7.8759628
Bucha,07751,Thüringen,50.8813893,11.5133698
Buch am Buchrain,85656,Bayern,48.2157453,11.9936163
Buch am Erlbach,84172,Bayern,48.4485683,12.0326684
Buch am Wald,91592,Bayern,49.3290351,10.3363868
Buchbach,84428,Bayern,48.3126655,12.2730641
Buchbrunn,97320,Bayern,49.7600907,10.1381722
Buchdorf,86675,Bayern,48.7833688,10.8277857
Büchel,56823,Rheinland-Pfalz,50.1730329,7.0840762
Büchel,99638,Thüringen,51.2481555,11.1563427
Büchen,21514,Schleswig-Holstein,53.4833029,10.6166958
Buchenbach,79256,Baden-Württemberg,0,0
Büchenbach,91186,Bayern,49.2663925,11.0526631
Buchenberg,87474,Bayern,47.6960348,10.2398444
Büchenbeuren,55491,Rheinland-Pfalz,49.919924,7.2757644
Buchen (Odenwald),74722,Baden-Württemberg,49.5222974,9.3243187
Buchet,54608,Rheinland-Pfalz,50.2447336,6.3170615
Buchfart,99438,Thüringen,50.9211949,11.3317678
Buchheim,78567,Baden-Württemberg,48.0099156,8.9852239
Buchheim,88637,Baden-Württemberg,48.0099156,8.9852239
Buchhofen,94533,Bayern,48.6973567,12.9241205
Buchholz,25712,Schleswig-Holstein,53.9882387,9.2264708
Buchholz,31710,Niedersachsen,52.2261017,9.1237569
Buchholz,23911,Schleswig-Holstein,53.9882387,9.2264708
Buchholz,17209,Mecklenburg-Vorpommern,53.2759502,12.6459399
Buchholz (Aller),29690,Niedersachsen,52.6739397,9.6765853
Buchholz in der Nordheide,21244,Niedersachsen,53.3333021,9.8666653
Buchholz (Westerwald),53567,Rheinland-Pfalz,50.6869736,7.3925455
Buchhorst,21481,Schleswig-Holstein,53.3846504,10.5677189
Büchlberg,94124,Bayern,48.6665285,13.5093401
Buchloe,86807,Bayern,48.0361382,10.7241879
Buckautal,14793,Brandenburg,52.2251191,12.334856
Bückeburg,31675,Niedersachsen,52.2611037,9.0488959
Bücken,27333,Niedersachsen,52.7792637,9.1333766
Buckenhof,91054,Bayern,49.5915775,11.0510069
Buckow,15377,Brandenburg,52.5672167,14.0761529
Büdelsdorf,24782,Schleswig-Holstein,54.3164345,9.6710695
Budenbach,55469,Rheinland-Pfalz,50.0369536,7.5681256
Budenheim,55257,Rheinland-Pfalz,50.0238182,8.1726488
Büdesheim,54610,Rheinland-Pfalz,50.2162619,6.5528273
Büdingen,63654,Hessen,50.291621,9.144913994068542
Büdlich,54426,Rheinland-Pfalz,49.7809988,6.904025
Bugewitz,17398,Mecklenburg-Vorpommern,53.7888022,13.8318238
Buggenhagen,17440,Mecklenburg-Vorpommern,53.922636,13.8624391
Buggingen,79426,Baden-Württemberg,47.8469223,7.6388717
Bühl,77815,Baden-Württemberg,48.6945066,8.134423
Buhla,37339,Thüringen,51.4400461,10.4900624
Buhlenberg,55767,Rheinland-Pfalz,49.6554036,7.1200237
Bühlertal,77830,Baden-Württemberg,48.6851301,8.1894563
Bühlertann,74424,Baden-Württemberg,49.0412271,9.9075811
Bühlerzell,74426,Baden-Württemberg,49.0028957,9.9186695
Bühnsdorf,23845,Schleswig-Holstein,53.8875499,10.377217
Bühren,37127,Niedersachsen,51.4846797,9.6801458
Bülkau,21782,Niedersachsen,53.7476395,8.9784312
Bullay,56859,Rheinland-Pfalz,50.0552113,7.1327573
Bullenkuhlen,25355,Schleswig-Holstein,53.7658727,9.7481547
Bülow,19089,Mecklenburg-Vorpommern,53.5916077,11.7683381
Bülstedt,27412,Niedersachsen,53.2102169,9.153455
Bülstringen,39345,Sachsen-Anhalt,52.32607815,11.33425277893203
Bunde,26831,Niedersachsen,53.184017,7.2695448
Bünde,32257,Nordrhein-Westfalen,52.2003644,8.5827558
Bundenbach,55626,Rheinland-Pfalz,49.8421091,7.3771623
Bundenthal,76891,Rheinland-Pfalz,49.0961271,7.8069651
Bundorf,97494,Bayern,50.2149581,10.521231
Bünsdorf,24794,Schleswig-Holstein,54.3697645,9.7432452
Bunsoh,25767,Schleswig-Holstein,54.1646867,9.3209458
Burbach,57299,Nordrhein-Westfalen,50.743984,8.085531
Burbach,54597,Rheinland-Pfalz,50.1064362,6.5177176
Bürdenbach,56593,Rheinland-Pfalz,50.604352,7.5166926
Büren,33142,Nordrhein-Westfalen,51.5497446,8.573474968213432
Burg,39288,Sachsen-Anhalt,52.2705632,11.8588198
Burg,54646,Rheinland-Pfalz,49.9600346,6.3512069
Burgau,89331,Bayern,48.4312893,10.4065009
Burgberg i.Allgäu,87545,Bayern,47.54340345,10.303601760972983
Burgbernheim,91593,Bayern,49.4513351,10.3229575
Burgbrohl,56659,Rheinland-Pfalz,50.4568587,7.2748666
Burg (Dithmarschen),25712,Schleswig-Holstein,53.9976953,9.2566673
Burgdorf,31303,Niedersachsen,52.4438008,10.0078364
Burgdorf,38272,Niedersachsen,52.4438008,10.0078364
Burgebrach,96138,Bayern,49.8268938,10.7424981
Bürgel,07616,Thüringen,50.9424523,11.7574105
Burgen,56332,Rheinland-Pfalz,49.8787702,6.9996609
Burgen,54472,Rheinland-Pfalz,49.8787702,6.9996609
Burggen,86977,Bayern,47.7754845,10.8164397
Burghaslach,96152,Bayern,49.7333183,10.5992843
Burghaun,36151,Hessen,50.6981958,9.7271729
Burghausen,84489,Bayern,48.1689863,12.8304816
Burgheim,86666,Bayern,48.7003635,11.0165677
Burgk,07907,Thüringen,50.5427144,11.7092113771171
Burgkirchen an der Alz,84508,Bayern,48.1676884,12.7307847
Burgkunstadt,96224,Bayern,50.1428821,11.2515508
Burglahr,57632,Rheinland-Pfalz,50.618038,7.4966995
Burglauer,97724,Bayern,50.2763752,10.1802819
Burglengenfeld,93133,Bayern,49.2071077,12.03996
Burg (Mosel),56843,Rheinland-Pfalz,50.0078807,7.124957946574346
Burgoberbach,91595,Bayern,49.238785,10.5936153
Burgpreppach,97496,Bayern,50.1407115,10.6499229
Burgrieden,88483,Baden-Württemberg,48.23838,9.9342711
Burgsalach,91790,Bayern,49.0333,11.1
Burgschwalbach,65558,Rheinland-Pfalz,50.2843797,8.07767
Burgsinn,97775,Bayern,50.1483669,9.6509683
